"id","artist","genre","grouped_genre","song","lyrics"
88012,"american-head-charge","Metal","Rock_n_Metal","real life","I breed you dragging away
Those few lost, already rotten
The scabbed and prickly lips swarming all over my body
Overshadows the clean on my hands while my neck twitches
And his hands itch with guilt
The top is so full now
You should not insist on the way
Who's gonna be a good judge?
All the right tasting disgust
There's never been anything like it
Then my eyes turn to this
The face of a godlike
And my hands are trembling
For the rest of my life
Real life
Real life
Real life
Hesitation means complication
We are stars naked with pride
The hammer has dropped its invite
Describe my reaction in your eyes
Those who have the capacity
Prove it again and again
Just because you don't have motives
Doesn't mean that the rest are innocent
Was it enough when the end came in four minutes?
Not even a hit to me
All I see is the white in your eyes
I am sure that everyone's satisfied
I am sure that everyone's content
Will I remind you for the rest of your life
Real life
Real life
Real life"
93568,"the-banner","Metal","Rock_n_Metal","outgunned","as strong as any weapon as sharp as any blade
a burning desire to rise above and overcome any barricade
to vault over the burning ashes of those not up to the task
and make up for whats lost in muscle by outfighting those who'd block our
path
the same pain that stops you drives me on
we've all been outnumbered
we've all been outgunned
but i'll choose to stand where you choose to run
as strong as any weapon as sharp as any blade
in spite of hurt and in spite of pain
i've got scars to remind me
tough times and darker days
new demons arise but i won't change
with every dark days sunset comes the promise of new days
and what was lost cannot be in vain.
you sit and cry and about the pain in your life
but what have you done to make it change
tears won't do nothing but ruin your make-up
and i've no time for your complaints
go and suffer
i've not times for your complaints."
362234,"edens-edge","Country","Country_n_Folk","last supper","Look at the couple in the corner booth
Looks a lot like me and you
She's looking out at the window
He's staring down at his shoes
She gets another glass of Cabernet
She's searching hard for something to say
He's got that little too late look on his already gone face
Look through each other like a piece of glass
Is that what happens when the years fly past?
Lately I've been feeling like that
Is it time for a coming to Jesus
Baby tell me that won't be us, us
Is that all we are to each other?
Could it be our last supper?
Tell me you're uncomfortably numb
I can't imagine I'm the only one
Is goodbye on the tip of your tongue
Any love left, gotta be some
Why'd you bring me to my favorite place?
A little wine and everything's OK
Are we really gonna end this way?
Is it time for a coming to Jesus
Baby tell me that won't be us, us
Is that all we are to each other?
Could it be our last supper?
You break the bread and you break my heart
You raise the glass as we fall apart
Guess it's time for a coming to Jesus
Looks like that just might be us, us
Is that all we are to each other?
Looks like it's out last supper
Look at the couple in the corner booth
Looks a lot like me and you"
151062,"cypress-grove","Country","Country_n_Folk","st marks place",""
67773,"eddy-arnold","Country","Country_n_Folk","everything i have is yours","Everything I have is yours you're part of me
Everything I have is yours my destiny
I would gladly give the sun to you if the sun were only mine
I would gladly give the earth to you and the stars that shine
Everything that I possess I offer you
Let my dream of happiness come true
I'd be happy just to spend my life waiting at your beck and call
Everything I have is yours my life my all
[ piano ]
I'd be happy just to spend my life..."
244890,"graveland","Metal","Rock_n_Metal","and the horn was sounding far away","When my spirit was roaming among the winter's fog I saw my grey brother
wolf
drinking my blood. My body lay on the snow, disabled, mortally wounded.
I, the last of the mountain's clan. Pursued and wounded by enemies,
Passed away in this place.
I'm still hearing the horn sounding far away, Herds of ravens are
following
there. But I can't get there anymore...I am so far from my burnt home.
I see the snow falling on my face,
But I am not able to throw it down.
I see my eyes closed
And mouths congealed in pain,
They will never say anything anymore...
Winds bring the black clouds...
Soon the thick snow will fall.
Wind! Hide my dead body!
I hear my persecutors are coming...
I will regenerate In the shape of wolf with black bristle
I will draw my fangs In the river of enemies' blood!
Lyrics by: Darken '96"
87828,"bree-sharp","Rock","Rock_n_Metal","america","Radios, TV shows
Fill my holes with your goodies
I sold my privacy
So that I would always be pretty
And I can tell you that
The best things are free
With proof of purchase
Aoh, America
Aoh, America
Aoh, America
Ah
Pay no more
Attention to the things that you stand for
Sit back, relax, enjoy the war
From your living room
Holocaust and cable at a
Fraction of the cost, and
Just to make sure that you don't
Get lost, here's the Media
Media, Media, Media, Media.
Aoh, America
Aoh, America
Aoh, America
Ah
I embrace your legacy
The models and the apathy
I know the late night network
Commonwealth, is there
To help me, help myself
All I know, is my lonely soul
The remote control
Aoh, America
Aoh, America
Aoh, America
Ah"
17614,"embracing","Metal","Rock_n_Metal","shades embrace","When last light fades and all that was returns
Mysteries never known by humans
We thought they were lost
But we were wrong
Now they're to far to reach
Among ancient gods they will sleep
In the grave I am buried
A treasure lies
Resting with me sharing my dreams
For every day that passes I get weaker
Soon my body wither away
And so my love for you
The fountain of magic has dried out
No more a spell will be cast
Why do we want such a world
What madness lies behind all this
Every day the sky is crying pitch black tears
The world is soon covered by shadows"
277039,"anthrax","Metal","Rock_n_Metal","nfb","Fell in love at first sight
I can't explain the feelings
When I first saw you
We were so so happy
A lifetime of love sweet honey child
You will always be mine
But then I played the fool
I never meant to hurt you
Or sleep with all your friends
We reconciled, we found ourselves
Our love was meant to be
Oh baby can't you see
You left me standing in the mud
Crying to myself
A heart so full of pain
But we found our love again
This time forever
True love with bells
She got hit by a truck"
356203,"absurd","Metal","Rock_n_Metal","tod vor sonnenaufgang","Mondlicht leitet kalt den Pfad der dunkelroten Gier
Scharfe Fnge blitzen wei, gleich tdlich-heller Zier
Mitleidlos, voll Blutdurst finster, geht es durch die Nacht
Wolfsgesang ertnet zu der Ehr' untoter Macht
Untergang der Sonne heiet Wiederkehr der Dunkelheit
bleich steht dann die Reichsarmee der Finsternis und ist gefeit
Wider Kreuz und Bibelmystik, Kabbala und Holzespfahl
Untot harren sie, vereinigt durch das blut'ge, graus'ge Mahl
Haltlos entfesselt, voll rasender Gier und getragen
Vom kalten Wolfsgesang
Blutsaugen, unbarmherzig birngen sie stets den
Tod vor Sonnenaufgang
Staubbedeckte Srge steh'n in Gruften, bergen roten Drang
Nachtwrts geht alsbald der Flug mit dem Sonnenaufgang
Durch blutige Jahrhunderte des Grauens, das kein Ende hat
Fern der sen Illusion, die mancher still ersinnen tat."
112486,"from-autumn-to-ashes","Metal","Rock_n_Metal","the after dinner payback","I'm not wishing anymore
I'm not writing songs for you
I sleep better in the dark
I'm not doing this for you
This is because of you I don't believe
Tongue-tied, an institute of my relief
You're my, my reason to shame
My reason to shame
I'm not wishing anymore
I'm not writing songs for you
I sleep better in the dark
I'm not doing this for you
This is because of you I don't believe
Tongue-tied, an institute of my relief
One wish, that this [Incomprehensible]
You are all I waste today
(Discarded, worthless throw it away)
Will it tear you apart?
(Will it? Will it tear you apart?)
When I turn and walk away
Abandon, it's not worth the effort
When stalling, means
Too fucking scared to create
Abandon, it's not worth the effort
You're stalling and too scared
One wish, that this [Incomprehensible] over
You are all I waste today
(Discarded, worthless throw it away)
Will it tear you apart?
(Will it? Will it tear you apart?)
When I turn and walk away
I'm not holding onto this
I'm not wasting words on you
I sleep alone in spite of it
I'll do anything for you
This is because of you I feel relief
Tongue-tied, to instigate what I believe
You're my, my reason to blame
My reason to blame
I'm not holding onto this
I'm not wasting words on you
I sleep alone inspite of it
I'll do anything for you
This is because of you I feel relief
Tongue-tied, to instigate what I believe
You're my, you're my, my reason to blame
My reason to blame"
