"id","artist","song","lyrics"
187127,"allan-edwall","arstider","Nu r den skna sommarn hr
med lust och fgring stor.
Och bruna ben och tunna skor
och mesen som i holken bor
och doft av hgg och kaffekask
och burken full av mask.
Och knappt har solen sjunkit ner
s brjar den g opp.
Och i fabriken r det stopp,
p skorstenspipans hgsta topp
har sdesrlan byggt sitt bo.
Allt andas frid och ro.
Och vr fabriks direktr
gr det strlande fr.
Han tog kosingen med sig
och stack, som dom gr
frn en tyngande skatt.
Och nu ryktas det att
han med skattmasen leker tafatt.
Sen r den skna hsten hr
som vi har vntat p,
med gula lv och mogna br
och ppeltrn med pplen p
och kylig natt och blsig dag
och litet socialbidrag
som man kan dra sig fram upp
s varfr gnlla d?
Och vr chefsingenjr
gr det strlande fr.
Han fick kosing av staten
att fortstta fr
lika glatt som frut
ngonstans sderut
gr han p parti och minut.
Sen r den skna vintern hr
som vi har vntat p.
P vintrig hrd och frusen mark
vi frdas p en gammal spark.
Frst biten till frmedlingen
och sedan ter hem igen
med samma avslag som frut.
Och sen tar vintern slut.
Men fabrikens kamrer
fr vi knappast se mer,
fr han fick det som lagen
t brottslingar ger.
Ngot r fr han g
i en kk ful och gr
fr dom siffror som han trodde p.
Sen kommer vrens skna tid
som vi har vntat p
nr bcken porlar glad och strid
och lrkan sina drillar sl
och marken gror och gr i knopp
Runtom min sysslolsa kropp
och uppt stiger trdens sav
som det blir sommar av.
Och nu ska udda bli jmnt
det har kommunen bestmt.
Fr fabriken, som utsikten
lnge har skmt,
och dr mda och slit
luktar svett, blod och skit,
tar man bort med en dos dynamit.
Sen r den skna sommarn hr
med lust och fgring stor
och bruna ben och tunna skor
och musen som i holken bor
och kaffekask och dragspelslt
och getingbon och motorbt
och Mjlkcentralens kalla glass
och utedans och utedass
och dunket frn en fiskesmack
och juice i tetrapack.
Och man r ledig och fri
och det skiter man i
fr det kvittar snart hur det ska bli."
120216,"chris-daughtry","all these lives","Doesn't come down when she calls, ""It's time for breakfast""
Momma can't get down those halls fast enough to see
Glass is sprayed across the floor from the broken window
She can't breathe anymore, can't deny what we know
They're gonna find you, just believe
You're not a person, you're a disease
All these lives that you've been taking
Deep inside, my heart is breaking
Broken homes from separation
Don't you know it's violation?
It's so wrong, but you'll see
Never gonna let you take my world from me
The world outside these walls may know you're breathing
But you ain't coming in, but you ain't coming in
Posters hung on building walls
Of missing faces
Months go by without the cause
The clues or traces
They're gonna find you, just believe
You're not a person, you're a disease
All these lives that you've been taking
Deep inside, my heart is breaking
Broken homes from separation
Don't you know it's violation?
It's so wrong, but you'll see
Never gonna let you take my world from me
The world outside these walls may know you're breathing
But you ain't coming in
Shed the light on all the ones
Who never thought they would become
A father, mother asking
Why this world can be so cold?
Doesn't come down when she calls
""It's time for breakfast""
The memories begin to fall
She asks, ""When will I be free?""
All these lives that you've been taking
Deep inside, my heart is breaking
Broken homes from separation
Don't you know it's violation?
It's so wrong, but you'll see
Never gonna let you take my world from me
The world outside these walls may know you're breathing
But you ain't coming in
All these lives that you've been taking
Deep inside, my heart is breaking
All these lives that you've been taking
Deep inside, my heart is breaking
All these lives that you've been taking
Deep inside, my heart is breaking
The world outside these walls may know you're breathing
The world outside these walls may know you're breathing
But you ain't coming in"
99076,"bent-knee","battle creek",""
164333,"duane-eddy","the last minute of innocence",""
116842,"david-bowie","it s no game pt 1","One
Two
One-two-two
Shiruetto ya kage ga kakumei o miteiru
Mo tengoku no giyu no kaidan wa nai
Silhouettes and shadows
Watch the revolution
No more free steps to heaven
It's no game
Ore genjitsu kara shime dasare
Nani ga okkote irunoka wakara nai
Doko ni kyokun wa arunoka
Hitobito wa yubi o orareteiru
Konna dokusaisha ni iyashime rareru nowa kanashii
I am bored from the event
I really don't understand the situation
And it's no game
Documentaries on refugees
Couples 'gainst the target
You throw a rock against the road
And it breaks into pieces
Draw the blinds on yesterday
And it's all so much scarier
Put a bullet in my brain
And it makes all the papers to
Nammin no kiroku eiga
Hyoteki o se ni shita koibito tachi
Michi ni ishi o nage reba
Kona gona ni kudake
Kino ni huta o sureba
Kyohu wa masu
Ore no atama ni tama o buchi kome ba
Shinbun wa kaki tateru
So where's the moral
When people have their fingers broken
To be insulted by these fascists
It's so degrading
And it's no game
Shut up!
Shut up!"
173273,"at-the-gates","spawn of azathoth",""
173385,"donna-fargo","seing is believing",""
29327,"daniel-bedingfield","if your not the one","If you're not the one, then why does my soul feel glad today?
If you're not the one, then why does my hand fit yours this way?
If you are not mine, then why does your heart return my call?
If you you are not mine, would I have the strength to stand at all?
I never know what the future brings
But I know you're here with me now
We'll make it through and I hope
You are the one I share my life with
I don't wanna run away but I can't take it, I don't understand
If I'm not made for you, then why does my heart tell me that I am?
Is there anyway that I can stay in your arms?
If I don't need you, then why am I crying on my bed?
If I don't need you, then why does your name resound in my head?
If you're not for me, then why does this distance name my life?
If you're not for me, then why do I dream of you as my wife?
I don't know why you're so far away
But I know that this much is true
We'll make it through and I hope
You are the one I share my life with
And I wish that you could be the one I die with
And I pray that you're the one I build my home with
I hope I love you all my life
I don't wanna run away but I can't take it, I don't understand
If I'm not made for you, then why does my heart tell me that I am?
Is there anyway that I can stay in your arms?
'Cause I miss your body and soul so strong
That it takes my breath away
And I breath you into my heart
And I pray for the strength to stand today
'Cause I love you whether it's wrong or right
And though I can't be with you tonight
And though my heart is by your side
I don't wanna run away but I can't take it, I don't understand
If I'm not made for you, then why does my heart tell me that I am?
Is there anyway that I can stay in your arms?"
86845,"deradoorian","your creator",""
193559,"c-w-mccall","four wheel cowboy","(C.W. McCall, Bill Fries, Chip Davis)
[Chorus]
Four wheel cowboy
Four wheel cowboy
Four wheel cowboy
Jeepin' down to Santa Fe
Well, Denver town an' I'm outta the chute
Foot in the gas an' a hole in my boot
And I'm outbound, yeah
Gonna see my momma in Santa Fe
I'm over the Hump and I'm on my way
I'm southbound
[Chorus]
Three hundred miles to Santa Fe
Got a momma to see or the Devil to pay
Gonna be there by the break of day
And I'm southbound
Three hundred miles to Santa Fe
Got a momma to see or the Devil to pay
Gonna be there by the break of day
And I'm southbound
Now this ol' Jeep needs a coat a' paint
But she makes up for what I ain't
She got feelin'
I only know one thing fer sure
This pony a' mine don't need no spurs
She's squealin'
[Chorus]
Four wheel cowboy
Four wheel cowboy
Four wheel cowboy
Jeepin' down to Santa Fe
Well, Texaco's open in Trindad
I didn't stop for gas but I wished I had
'Cause I could use some
They's a bunch a' wild women in Walsenburg
They all make love like a buffalo herd
I wish I knew one
[Chorus]
Two hundred miles to Santa Fe
Gonna be there by the break of day
Got a momma to see or the Devil to pay
And I'm southbound
Two hundred miles to Santa Fe
Gonna be there by the break of day
Got a momma to see or the Devil to pay
And I'm southbound
Rattlin' down off a' Raton Pass
Glorieta Hill like a sheet a' glass
And I'm slippin'
Pedalin' down past Pecos town
My go foot up and my stop foot down
I'm slidin'
[Chorus]
Four wheel cowboy
Four wheel cowboy
Four wheel cowboy
Jeepin' down to Santa Fe
Now Momma's just like this here ol' Jeep
She's tough and fast and she runs real cheap
And she's drivin'
Well, sun comin' up in New Mexico sky
Got a burr in my saddle and a fire in my eye
An' I'm flyin'
[Chorus]
Fifteen miles to Santa Fe
Gonna be there by the break of day
Got a momma to see or the Devil to pay
And I'm southbound
Fifteen miles to Santa Fe
Gonna be there by the break of day
Got a momma to see or the Devil to pay
And I'm southbound
C'mon now, Paint
We almost there
Only one more mile, honey
We comin' Momma
Here we come
Can'tcha see us comin' Momma?
We comin'!
Only one more mile, Momma!
We stuck into four wheel drive, baby!
Here we come!
Whoo!"
