"id","artist","song","lyrics"
20684,"the-black-dahlia-murder","burning the hive","I'll tell you in one sentence.
The truth should not have broken you.
You know I'd never turn away,
Not in your darkest hour.
I won't reiterate the immense failure on your part.
To let it die this way displays the weakness of your bonds.
Numb I crawl, losing you. Over something so frivolous, so petty.
But this pettiness is all you know.
You wear a chip on your shoulder like a badge of fucking pride.
A broken heart? You broke your fucking own.
I remain. I never would have left your side.
And now my name will be another excuse for you to grovel in the ill-will called your life.
I'll miss the friendship that we once shared.
As you ignite all that which made us strong.
The fires of envy blaze undying as this devotion is destroyed.
I watch our dreams reduce to ash throat stifled by the fumes.
The stench of brittle feelings burning wets my tender eyes with tear.
Our memories are the funeral pyre and your words are gasoline.
Our friendship meets a blackened fate; an ashen epitaph.
These caustic embers yet remain soon to be blown away.
You will choke on my name. You'll choke on pictures of my face.
You will choke on my name. You'll choke on what you threw away.
I was a fool to ask so fucking little from you.
I should have recognized the frailty of your will.
I know that you can hear me. I hope that this is killing you.
I hope you sweat at night dreaming of my face.
""Do whatever makes you happy, no holds barred."" shall remain etched into my mind.
When my eyes are finally graced with your crooked smile.
And my insides are licked by those familiar flames.
Flickering within my gut. Deep in my battered chest.
Burning a hole through my entrails. I won't fall.
I won't succumb to the pettiness which you breed.
I won't acknowledge the woe in which you live.
I won't forget the times we have spent.
I have pictures proving everything.
You will be fucking missed."
29603,"bill-anderson","tomorrow","What a wonderful thing that our love would have been tomorrow
What a pity that our dreams didn't stay around to see tomorrow
But your love has gone away and our dreams vanished too
Starved for so many things I intended to do
I'm alone with a love I meant to give to you tomorrow
I'll be the woman that you want tomorrow I got to many things to do today
Tomorrow I'll have lots of time to love you and I let it go another day
I promised all the love you'd need tomorrow
Say all the words you crave to hear me say
And somewhere in your lonely waiting hours
You packed your hungry heart and went away
What a wonderful thing our love would have been tomorrow
What a pity our dreams didn't stay around to see tomorrow
But your love has gone away and our dreams vanished too
Starved for so many things that I intended to do
I'm alone with a love meant to give you tomorrow"
76967,"elisa","come speak to me","Come speak to me
Easy like hands on skin
Come speak to me
Easy like sky on earth
We are going to do something
If you come and tell me
How you feel
'cause we are gonna work it out
Even if your world's falling apart
Are you gonna do something?
Are you gonna trust me?
Are you gonna take care
of what I've been given?
Are you?
Birds are crying for the two of us
I can't sleep
'cause the moon reminds me of your face
And now I can see sunsets on my homeland
Through your words still alive
Come speak to me
Easy like hands on skin
Do you know why I left?
It's 'cause I was digging into my past
Are you gonna do something?
Are you listening to me?
Are you gonna take care of
what I've been givin'?
Are you? Are you?
Birds are crying for the two of us
I can't sleep
'cause the moon reminds me of your face
And now I can see sunsets on my homeland
Cause your words are alive for both of us
I can't sleep
'cause the moon reminds me of your face
And now I can see sunsets on my homeland
Through your words still alive
The sun keeps telling me stories
(are you listening to me? are you?)
The moon keeps telling me stories
(are you gonna take care of
what I've been givin'?)
Birds are crying for the two of us
I can't sleep
'cause the moon reminds me of your face
Now I can see sunsets on my homeland
Cause your words are alive for both of us
I can't sleep
'cause the moon reminds me of your face
And now I can see sunsets on my homeland
Cause your words are alive
Come speak to me
Come speak to me
Come speak to me
Come speak to me
Come speak to me
Come speak to me
Now come speak to me
Come speak to me"
312307,"august-burns-red","truth of a liar","Allow what's done to preach new
Insight to your life
Hindsight is perfect vision
The past is easiest to see
Clear a path, stand aside
We're carrying the torch now
Clear a path, stand aside
We're carrying the torch now
Clear a path, stand aside
There's no stopping us
Clear a path, stand aside
We're carrying the torch now
Clear a path, stand aside
There's no stopping us
Now I think you're everything
To everyone, to everyone
Go ahead, partake in it
Justify it
Become engulfed in it
It will eat you alive
This is not a one way road
You're headed for the dead end
This is not a one way road
You're headed for the dead end
You might think you're everything to everyone
Well pardon me if I intrude
You might think you're everything to everyone
You're not a perfect man in a perfect world
Look at where your ignorance has brought you
All this will be buried like the fall of Rome
Look at where your ignorance has brought you
You will come crashing down
The truth hurts, the truth hurts
The truth hurts, the truth hurts
The truth hurts, the truth hurts
But denial's what will kill you
All that you loved
All that you treasure
Will pass with time
Will pass with time
Blinded by the inability to see
Beyond flesh and blood
Blinded by the inability to see
Beyond flesh and blood
Shifting blame with a log in your eye
Insisting that a string tied to your limbs
Is what's to blame, is what's to blame
Suck it up and bite the bullet"
216363,"barry-adamson","achieved in the valley of dolls",""
130204,"cate-le-bon","i was born on the wrong day",""
177482,"alexander-hacke","seven",""
38199,"alogia","gizmo bonus","[instrumental]"
141065,"calexico","when the angels played","You where looking for silver, looking for gold
you never did feel the wind turning cold
you always said you didn't need that much anymore
You were carrying the weight of the world
running around with all that pain
so you never did feel my hand in the rain
You were dreaming deep down in the night
dreaming all of your days
you never did wake when the angels played
There was a fire in the tunnel fire in the wash
and the ringing of the bells
you never did wake when the angels played
Maybe you'll find your silver
maybe you'll find your gold
maybe we'll meet again on the road sometime
Storm in December storm in July
I was standing in the door
when you said goodbye
you never did wake when the angels played
There was fire in the tunnel
fire in the wash
and the ringing of the bells
you never did wake when the angels played
Well maybe you'll find your silver
maybe you'll find your gold
maybe we'll meet somewhere down the road
Storm in December storm in July
I was standing in the door
when you said goodbye
you never did wake when the angels played"
276412,"abigail-washburn","momma","Momma, please tell me truly
Even though life ain't what it should be
Where can I go to fix these things inside
'Cause, momma, it's hard to feel free
When it's you running through me
Just take me now or throw away the key
And so it goes
Life isn't easy and truth's a dreadful beauty
And everyone wants to know where they go
When they die
Momma, I can't help feeling
That this pain is of your willing
Cool rain from a cloud of strickenine
But maybe, just maybe
This soul will die before my body
And I'll live on earth in peace for evermore
And so it goes
Lately I've thought about me
Separate from your woeful morning
And I can see a light ringing through the sky
It sings of coming glory
Strangely tied to this awful story
It lifts the heart and gives us wings to fly
And so it goes"
99791,"all-tiny-creatures","glass bubbles",""
207558,"edip-akbayram","mehmet emmi",""
109063,"bauhaus","kick in the eye","And he spoke of pastures green
I was never told why
Each journey lasts an age
And my throat feels dry
It must be the lesson
Hidden deep inside
It must be the lesson
So roll the tide
So I began the crossing
My throat burned dry
Searching for Satori
The kick in the eye
I am the end of reproduction
Given no direction
Every care is taken
In my rejection
Kick in the eye
Kick in the eye
Kick in the eye
Kick in the eye
Every care is taken
With my rejection
And my abduction
To my addiction
Every care is taken
With my protection
And my abduction
From my addiction"
